,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp,date
0,1,Bitcoin,BTC,bitcoin,11969,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19832612.0,19832612.0,False,,1,,,,2025-03-05T17:23:00.000Z,89561.14489434303,59297589960.60431,-18.308,1.60101414,5.99125828,3.14773376,-9.41505189,-8.4118417,-11.24499381,1776231436965.2864,60.714,1880784042781.2,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
1,1027,Ethereum,ETH,ethereum,9961,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120592467.4460874,120592467.4460874,True,,2,,,,2025-03-05T17:23:00.000Z,2203.2301358335335,24803120604.44733,-33.8539,1.06269233,4.09071824,-7.78606117,-18.43199972,-39.24982511,-43.82487828,265692958431.7441,9.0817,265692958431.74,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
2,52,XRP,XRP,xrp,1545,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,57949738512.0,99986390660.0,False,,3,,,,2025-03-05T17:23:00.000Z,2.4785027052643223,7416529168.59294,-45.6447,0.99745773,2.56791391,10.55590496,-6.39982515,2.3856006,2.51335499,143628583671.35208,4.9094,247850270526.43,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
3,825,Tether USDt,USDT,tether,118373,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,142495395118.6436,144561615222.92096,True,,4,,,,2025-03-05T17:23:00.000Z,0.9998009368307669,105810833681.63852,-26.0854,-0.00399491,-0.06320708,0.08656719,-0.14938511,-0.00026844,-0.06651606,142467029533.69016,4.8697,144532838329.65,,2025-03-05T17:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-05 22:55:32.863654,2025-03-05
4,1839,BNB,BNB,bnb,2382,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142475689.75,142475689.75,False,,5,,,,2025-03-05T17:23:00.000Z,591.9833263644782,1592117246.7633085,-26.9258,0.27447798,3.30979202,-3.57939115,-0.20831508,-16.83589575,-19.40685947,84343232744.2784,2.883,84343232744.28,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
5,5426,Solana,SOL,solana,847,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,507942313.51213366,595436141.4478455,True,,6,,,,2025-03-05T17:23:00.000Z,142.61500643653832,5556363913.770716,-39.8489,0.37614295,2.82660413,4.77246245,-31.21613918,-33.72251412,-40.61653557,72440196310.92311,2.4761,84918129145.13,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
6,3408,USDC,USDC,usd-coin,26059,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,56870727540.974205,56870727540.974205,False,,7,,,,2025-03-05T17:23:00.000Z,0.9999548299870002,10674070537.08458,-31.1136,0.0038764,-0.06820064,-0.0029481,0.01104485,0.00282069,0.03360015,56868158689.47187,1.9438,56868158689.47,,2025-03-05T17:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-03-05 22:55:32.863654,2025-03-05
7,2010,Cardano,ADA,cardano,1470,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve']",45000000000.0,35212423444.401985,44994943014.63995,False,,8,,,,2025-03-05T17:23:00.000Z,0.9611783419057086,4855677009.205587,-10.8802,2.16651242,7.9182543,43.97561317,25.23452664,-10.5000615,-21.27577785,33845418780.772,1.1569,43253025385.76,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
8,74,Dogecoin,DOGE,dogecoin,1174,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'ftx-bankruptcy-estate', 'made-in-america']",,148304326383.7052,148304326383.7052,True,,9,,,,2025-03-05T17:23:00.000Z,0.20126366211013177,1640146339.0858006,-42.2796,0.59998231,3.53061233,-1.31838948,-26.04664796,-47.31683467,-54.25261853,29848271834.760746,1.0203,29848271834.76,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
9,1958,TRON,TRX,tron,1128,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio']",,86054365366.67236,86054400011.86586,True,,10,,,,2025-03-05T17:23:00.000Z,0.24384128531412352,692343519.2827492,-38.5793,-0.03852576,2.56600869,7.80334066,7.91323692,-9.81505306,-26.05586325,20983607057.900585,0.7172,20983615505.83,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
10,35697,Pi,PI,pi,36,2025-02-11T07:16:10.000Z,['layer-1'],100000000000.0,6993905563.0243025,100000000000.0,False,,11,6993905563.0243025,13362660903.701166,,2025-03-05T17:23:00.000Z,1.9106150037752139,926747455.6968962,9.9686,1.58601125,9.04302975,-25.24591893,12.41664176,12.41664176,12.41664176,13362660903.701166,0.4568,191061500377.52,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
11,4642,Hedera,HBAR,hedera,321,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,41908412969.08164,50000000000.0,False,,12,,,,2025-03-05T17:23:00.000Z,0.24632184150849712,740496307.5148464,-26.6802,0.6888657,3.16491344,24.97988525,-5.59290554,-19.61806874,-16.8730125,10322957457.242773,0.3529,12316092075.42,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
12,1975,Chainlink,LINK,chainlink,1938,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio']",,638099970.4527867,1000000000.0,False,,13,,,,2025-03-05T17:23:00.000Z,15.975049657230006,934601627.4647387,6.2334,1.54114735,14.55060442,4.12967394,-21.7619943,-31.69308834,-34.76993017,10193678714.260267,0.3484,15975049657.23,,2025-03-05T17:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-03-05 22:55:32.863654,2025-03-05
13,512,Stellar,XLM,stellar,683,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30691657309.847515,50001786894.45001,False,,14,,,,2025-03-05T17:23:00.000Z,0.2987640407774339,330673154.8383483,-22.7986,0.18063774,3.89077495,2.96281871,-15.69070367,-33.39639155,-39.37192343,9169563556.04631,0.3134,14938741849.33,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
14,3957,UNUS SED LEO,LEO,unus-sed-leo,57,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,924006804.9,985239504.0,False,,15,,,,2025-03-05T17:23:00.000Z,9.905866868445775,3481706.12275134,-63.741,-0.02304945,-0.22608259,9.87593852,1.28185757,8.43890318,5.52046976,9153088394.87735,0.3129,9759651360.16,,2025-03-05T17:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-03-05 22:55:32.863654,2025-03-05
15,5805,Avalanche,AVAX,avalanche,874,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,414134259.8101063,450803759.8101063,False,,16,,,,2025-03-05T17:23:00.000Z,20.608259231569328,500640981.05116713,-40.9738,1.48306065,3.38189965,-6.87597063,-24.80092425,-50.36041895,-60.98852978,8534586182.840753,0.2917,14750335145.82,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
16,20947,Sui,SUI,sui,563,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3169845047.4838877,10000000000.0,False,,17,3169845047.4838877,7963489284.555297,,2025-03-05T17:23:00.000Z,2.5122645319450037,1019688357.1808956,-31.2465,0.9001995,4.60405542,-14.24672868,-29.36502633,-51.20547497,-40.15495987,7963489284.555297,0.2722,25122645319.45,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
17,2,Litecoin,LTC,litecoin,1323,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'heco-ecosystem', 'layer-1', '2017-2018-alt-season', 'hoo-smart-chain-ecosystem', 'made-in-america']",84000000.0,75558468.3040892,84000000.0,False,,18,,,,2025-03-05T17:23:00.000Z,103.11412075272104,893668789.2323145,-47.4035,0.63645845,1.56459397,-18.4255855,0.68916804,-7.10366238,-27.6396963,7791145024.598499,0.2663,8661586143.23,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
18,1831,Bitcoin Cash,BCH,bitcoin-cash,985,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'heco-ecosystem', 'bitcoin-ecosystem', 'layer-1', '2017-2018-alt-season', 'made-in-america']",21000000.0,19838128.125,19838128.125,False,,19,,,,2025-03-05T17:23:00.000Z,391.9026547836299,991702005.7201324,94.7234,0.9885739,27.04567513,33.05604944,17.19972421,-18.0893498,-35.80523823,7774615078.125294,0.2657,8229955750.46,,2025-03-05T17:23:00.000Z,,,,,,2025-03-05 22:55:32.863654,2025-03-05
19,5994,Shiba Inu,SHIB,shiba-inu,934,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'base-ecosystem']",,589253552062151.8,589507005263179.4,False,,20,,,,2025-03-05T17:23:00.000Z,1.3145809335579856e-05,232991469.82738987,-54.5001,0.58803382,2.68591758,-7.17466399,-16.56786535,-45.59382267,-57.89699581,7746214845.722225,0.2651,7749546693.18,,2025-03-05T17:23:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2025-03-05 22:55:32.863654,2025-03-05
0,1,Bitcoin,BTC,bitcoin,11969,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve']",21000000.0,19832956.0,19832956.0,False,,1,,,,2025-03-06T10:34:00.000Z,91465.32640025219,52100061850.936615,-11.5601,0.73970448,1.6584993,5.96556404,-7.39319637,-6.32322878,-6.6249694,1814027794021.84,60.1686,1920771854405.3,,2025-03-06T10:34:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
1,1027,Ethereum,ETH,ethereum,9961,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve']",,120594948.9252216,120594948.9252216,True,,2,,,,2025-03-06T10:35:00.000Z,2301.339121938467,21023476088.019417,-27.0859,0.7169959,1.32927483,-2.8141511,-15.80190639,-36.34191808,-40.46238369,277529873869.78375,9.1928,277529873869.78,,2025-03-06T10:35:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
2,52,XRP,XRP,xrp,1546,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve']",100000000000.0,57949738512.0,99986390660.0,False,,3,,,,2025-03-06T10:35:00.000Z,2.5773871840127787,6102151635.30559,-36.477,0.19349265,1.99324415,15.23461916,0.53462624,10.18234599,14.24446256,149358913357.72055,4.9516,257738718401.28,,2025-03-06T10:35:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
3,825,Tether USDt,USDT,tether,118473,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem', 'world-liberty-financial-portfolio']",,142718418332.12698,144561615171.715,True,,4,,,,2025-03-06T10:34:00.000Z,1.0000499897308857,92903052738.15698,-18.2823,0.00913278,0.01623896,0.10458561,-0.06625682,0.03653274,-0.07362005,142725552787.45184,4.734,144568841767.95,,2025-03-06T10:34:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-03-06 16:05:57.858244,2025-03-06
4,1839,BNB,BNB,bnb,2382,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142475647.47,142475647.47,False,,5,,,,2025-03-06T10:35:00.000Z,603.7894073714508,1632804529.8266425,-9.1106,0.36865593,0.10867445,-1.77368167,4.06367261,-14.51076737,-15.53851135,86025286750.77504,2.852,86025286750.78,,2025-03-06T10:35:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
5,5426,Solana,SOL,solana,848,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve']",,508124965.74675316,595587976.751522,True,,6,,,,2025-03-06T10:35:00.000Z,149.0281970565526,4553905616.514415,-32.9681,-0.67061376,0.14266735,5.26925679,-28.34728941,-30.26449946,-36.7008206,75724947524.66118,2.5094,88759402363.84,,2025-03-06T10:35:00.000Z,,,,,,2025-03-06 16:05:57.858244,2025-03-06
